date,real_close,predicted_close
2019-12-31,325.760009765625,211.06493
2020-01-02,333.32000732421875,212.19113
2020-01-03,332.760009765625,215.99629
2020-01-06,333.739990234375,222.42758
2020-01-07,337.2799987792969,231.38644
2020-01-08,331.3699951171875,241.66446
2020-01-09,336.3399963378906,252.11829
2020-01-10,329.9200134277344,261.98428
2020-01-13,330.2200012207031,262.5743
2020-01-14,332.3500061035156,262.5938
2020-01-15,329.79998779296875,262.63138
2020-01-16,332.0,262.5538
2020-01-17,324.1499938964844,262.15375
2020-01-21,313.3699951171875,262.13876
2020-01-22,309.0,261.6052
2020-01-23,317.7900085449219,261.35336
2020-01-24,323.04998779296875,260.85428
2020-01-27,316.6000061035156,259.981
2020-01-28,316.5599975585937,259.1249
2020-01-29,322.0199890136719,257.9294
2020-01-30,323.29998779296875,257.32565
2020-01-31,318.2699890136719,257.7111
2020-02-03,316.0,258.56573
2020-02-04,317.94000244140625,258.7132
2020-02-05,329.54998779296875,258.39804
2020-02-06,341.42999267578125,258.65692
2020-02-07,336.75,259.07315
2020-02-10,344.6700134277344,259.2344
2020-02-11,344.4200134277344,259.53998
2020-02-12,347.45001220703125,260.56213
2020-02-13,342.82000732421875,262.08932
2020-02-14,340.489990234375,263.72437
2020-02-18,338.8800048828125,264.6411
2020-02-19,338.29998779296875,264.74063
2020-02-20,336.2799987792969,265.1767
2020-02-21,330.3800048828125,264.99493
2020-02-24,317.8999938964844,264.71024
2020-02-25,304.1400146484375,263.99414
2020-02-26,305.5899963378906,263.28113
2020-02-27,287.760009765625,262.32672
2020-02-28,275.1099853515625,260.9317
2020-03-02,289.2699890136719,258.81107
2020-03-03,280.6199951171875,256.00516
2020-03-04,283.1199951171875,252.85954
2020-03-05,260.3699951171875,250.16348
2020-03-06,262.3299865722656,248.1775
2020-03-09,227.1699981689453,245.42348
2020-03-10,231.009994506836,243.67438
2020-03-11,189.0800018310547,242.25557
2020-03-12,154.83999633789062,237.53392
2020-03-13,170.1999969482422,230.98837
2020-03-16,129.61000061035156,220.53311
2020-03-17,124.13999938964844,208.8742
2020-03-18,101.88999938964844,191.86261
2020-03-19,97.70999908447266,175.92542
2020-03-20,95.01000213623048,154.4223
2020-03-23,105.62000274658205,138.16273
2020-03-24,127.68000030517578,127.37863
2020-03-25,158.72999572753906,112.58651
2020-03-26,180.5500030517578,108.579254
2020-03-27,162.0,109.03814
2020-03-30,152.27999877929688,118.091156
2020-03-31,149.13999938964844,130.67647
2020-04-01,130.6999969482422,144.97649
2020-04-02,123.2699966430664,156.21794
2020-04-03,124.5199966430664,160.7939
2020-04-06,148.77000427246094,156.61171
2020-04-07,141.5800018310547,146.53043
2020-04-08,146.8699951171875,140.31848
2020-04-09,151.83999633789062,136.74046
2020-04-13,147.3300018310547,134.7902
2020-04-14,141.0,137.95535
2020-04-15,145.97999572753906,143.20483
2020-04-16,134.24000549316406,148.15376
2020-04-17,154.0,147.24835
2020-04-20,143.61000061035156,147.8595
2020-04-21,136.3300018310547,147.24063
2020-04-22,134.97000122070312,145.34619
2020-04-23,137.74000549316406,144.16235
2020-04-24,128.97999572753906,144.04663
2020-04-27,128.67999267578125,142.26776
2020-04-28,131.3000030517578,142.48761
2020-04-29,139.0,137.67719
2020-04-30,141.02000427246094,135.13
2020-05-01,133.3699951171875,134.50153
2020-05-04,131.4600067138672,134.43422
2020-05-05,125.4000015258789,133.8488
2020-05-06,121.86000061035156,135.0706
2020-05-07,128.64999389648438,135.78949
2020-05-08,133.44000244140625,135.32617
2020-05-11,128.91000366210938,132.82776
2020-05-12,125.22000122070312,129.84587
2020-05-13,121.5,128.63844
2020-05-14,122.5199966430664,127.74218
2020-05-15,120.0,127.99
2020-05-18,135.44000244140625,128.64955
2020-05-19,130.44000244140625,127.68539
2020-05-20,133.32000732421875,125.86004
2020-05-21,139.0,125.54501
2020-05-22,137.52999877929688,126.73472
2020-05-26,144.72999572753906,129.41896
2020-05-27,149.52000427246094,132.53545
2020-05-28,149.82000732421875,136.94524
2020-05-29,145.85000610351562,138.55338
2020-06-01,151.38999938964844,141.88196
2020-06-02,153.30999755859375,144.99466
2020-06-03,173.16000366210938,147.2125
2020-06-04,184.3000030517578,150.55214
2020-06-05,205.42999267578125,153.61809
2020-06-08,230.5,157.7208
2020-06-09,216.7400054931641,164.63647
2020-06-10,203.41000366210932,174.96486
2020-06-11,170.0,185.57468
2020-06-12,189.509994506836,195.53503
2020-06-15,190.94000244140625,200.82188
2020-06-16,197.7700042724609,203.09578
2020-06-17,192.5399932861328,200.92322
2020-06-18,192.2899932861328,193.81381
2020-06-19,187.0200042724609,188.99841
2020-06-22,188.5200042724609,186.75618
2020-06-23,187.8800048828125,190.90875
2020-06-24,176.69000244140625,191.09898
2020-06-25,174.8800048828125,190.5766
2020-06-26,170.00999450683594,188.14629
2020-06-29,194.4900054931641,185.96623
2020-06-30,183.3000030517578,183.56824
2020-07-01,180.32000732421875,182.23329
2020-07-02,180.8099975585937,180.71745
2020-07-06,187.91000366210932,179.4743
2020-07-07,178.8800048828125,180.72104
2020-07-08,180.0800018310547,182.38303
2020-07-09,173.27999877929688,184.85724
2020-07-10,178.44000244140625,182.18948
2020-07-13,175.64999389648438,181.46884
2020-07-14,179.9600067138672,181.0789
2020-07-15,187.94000244140625,180.43228
2020-07-16,178.6999969482422,178.52663
2020-07-17,175.66000366210938,178.66962
2020-07-20,174.4199981689453,178.65854
2020-07-21,178.6300048828125,179.91183
2020-07-22,179.7899932861328,179.96127
2020-07-23,176.4499969482422,180.45969
2020-07-24,173.75999450683594,179.97935
2020-07-27,170.2100067138672,177.77583
2020-07-28,170.83999633789062,177.24709
2020-07-29,166.00999450683594,177.06064
2020-07-30,161.9499969482422,176.71219
2020-07-31,158.0,174.9542
2020-08-03,162.27000427246094,172.30638
2020-08-04,165.07000732421875,169.801
2020-08-05,174.27999877929688,167.54572
2020-08-06,172.1999969482422,166.15968
2020-08-07,170.02000427246094,165.04897
2020-08-10,179.41000366210938,165.44402
2020-08-11,180.1300048828125,167.28453
2020-08-12,175.44000244140625,170.52745
2020-08-13,174.72999572753906,173.2315
2020-08-14,178.0800018310547,175.50258
