date,real_close,predicted_close
2019-12-31,66.85099792480469,86.554565
2020-01-02,68.36849975585938,86.18417
2020-01-03,68.03299713134766,85.123535
2020-01-06,69.71050262451172,83.009415
2020-01-07,69.66699981689453,80.034485
2020-01-08,70.21600341796875,76.18021
2020-01-09,70.99150085449219,72.34166
2020-01-10,71.48650360107422,68.816795
2020-01-13,71.96150207519531,69.49339
2020-01-14,71.54399871826172,69.97676
2020-01-15,71.95999908447266,70.61744
2020-01-16,72.58499908447266,70.98167
2020-01-17,74.01950073242188,71.41713
2020-01-21,74.22000122070312,71.82654
2020-01-22,74.29750061035156,72.18567
2020-01-23,74.3324966430664,72.55687
2020-01-24,73.33550262451172,72.931366
2020-01-27,71.69499969482422,73.43862
2020-01-28,72.62799835205078,73.81329
2020-01-29,72.93150329589844,73.971054
2020-01-30,72.79199981689453,73.756645
2020-01-31,71.71150207519531,73.45426
2020-02-03,74.2969970703125,73.09242
2020-02-04,72.35350036621094,72.74613
2020-02-05,72.4114990234375,72.634125
2020-02-06,73.8115005493164,72.86262
2020-02-07,73.96150207519531,72.91539
2020-02-10,75.43399810791016,72.94972
2020-02-11,75.43949890136719,73.10504
2020-02-12,75.91349792480469,73.59167
2020-02-13,75.73300170898438,73.67188
2020-02-14,76.03700256347656,74.26485
2020-02-18,75.9834976196289,74.92019
2020-02-19,76.33450317382812,75.33181
2020-02-20,75.90750122070312,75.74287
2020-02-21,74.25550079345703,75.86374
2020-02-24,71.07949829101562,75.94722
2020-02-25,69.42250061035156,75.78076
2020-02-26,69.65899658203125,75.38666
2020-02-27,65.90450286865234,74.62974
2020-02-28,66.96649932861328,73.531
2020-03-02,69.45549774169922,72.04264
2020-03-03,67.06950378417969,70.47418
2020-03-04,69.32599639892578,69.16434
2020-03-05,65.9520034790039,68.51343
2020-03-06,64.92050170898438,68.18404
2020-03-09,60.77799987792969,67.732994
2020-03-10,64.01950073242188,67.81932
2020-03-11,60.77050018310547,67.43468
2020-03-12,55.74549865722656,66.28789
2020-03-13,60.98649978637695,65.28068
2020-03-16,54.21649932861328,63.562466
2020-03-17,55.9900016784668,62.253815
2020-03-18,54.84000015258789,60.901043
2020-03-19,55.76449966430664,60.1404
2020-03-20,53.61600112915039,58.57203
2020-03-23,52.83100128173828,57.53467
2020-03-24,56.72299957275391,57.3511
2020-03-25,55.1245002746582,56.091145
2020-03-26,58.087501525878906,56.18579
2020-03-27,55.53549957275391,56.020634
2020-03-30,57.34099960327149,56.174927
2020-03-31,58.14049911499024,56.251083
2020-04-01,55.28099822998047,56.86292
2020-04-02,56.04199981689453,57.65482
2020-04-03,54.89400100708008,57.65458
2020-04-06,59.34600067138672,57.902443
2020-04-07,59.32550048828125,57.574615
2020-04-08,60.51399993896485,57.84258
2020-04-09,60.5724983215332,57.909878
2020-04-13,60.87799835205078,58.018345
2020-04-14,63.46149826049805,58.88016
2020-04-15,63.12350082397461,59.785004
2020-04-16,63.17350006103516,61.086407
2020-04-17,64.1624984741211,61.63771
2020-04-20,63.33050155639648,62.32527
2020-04-21,60.81700134277344,62.868168
2020-04-22,63.16049957275391,63.391075
2020-04-23,63.81549835205078,63.809063
2020-04-24,63.96549987792969,63.691086
2020-04-27,63.79399871826172,63.66674
2020-04-28,61.68349838256836,63.67568
2020-04-29,67.0739974975586,63.491676
2020-04-30,67.43299865722656,63.563213
2020-05-01,66.03050231933594,64.28983
2020-05-04,66.33999633789062,64.687935
2020-05-05,67.55549621582031,65.0806
2020-05-06,67.36499786376953,65.56376
2020-05-07,68.62799835205078,66.1785
2020-05-08,69.41850280761719,67.29405
2020-05-11,70.16300201416016,67.40883
2020-05-12,68.78700256347656,67.59212
2020-05-13,67.46649932861328,68.16922
2020-05-14,67.80650329589844,68.70327
2020-05-15,68.65950012207031,68.95108
2020-05-18,69.1969985961914,69.188896
2020-05-19,68.67424774169922,69.14613
2020-05-20,70.33599853515625,68.944664
2020-05-21,70.13999938964844,68.65517
2020-05-22,70.52100372314453,68.741165
2020-05-26,70.85099792480469,69.18848
2020-05-27,70.89199829101562,69.64657
2020-05-28,70.83650207519531,69.99821
2020-05-29,71.44599914550781,70.29192
2020-06-01,71.59100341796875,70.73418
2020-06-02,71.96099853515625,70.877655
2020-06-03,71.81900024414062,71.11118
2020-06-04,70.60900115966797,71.31129
2020-06-05,71.91950225830078,71.450714
2020-06-08,72.33049774169922,71.58478
2020-06-09,72.80799865722656,71.74608
2020-06-10,73.2925033569336,71.82311
2020-06-11,70.19200134277344,71.93946
2020-06-12,70.65899658203125,71.98776
2020-06-15,70.99250030517578,72.02051
2020-06-16,72.13600158691406,72.22646
2020-06-17,72.55599975585938,72.11414
2020-06-18,71.7979965209961,71.924095
2020-06-19,71.58599853515625,71.66993
2020-06-22,72.59300231933594,71.3599
2020-06-23,73.22049713134766,71.73038
2020-06-24,71.59850311279297,72.05136
2020-06-25,72.06649780273438,72.31672
2020-06-26,67.99500274658203,72.3429
2020-06-29,69.74849700927734,72.1799
2020-06-30,70.68049621582031,72.03083
2020-07-01,71.9020004272461,71.80713
2020-07-02,73.23500061035156,71.34184
2020-07-06,74.78500366210938,70.82919
2020-07-07,74.25900268554688,70.834366
2020-07-08,74.80000305175781,70.96321
2020-07-09,75.54949951171875,72.11553
2020-07-10,77.08699798583984,73.05273
2020-07-13,75.56700134277344,73.94294
2020-07-14,76.02899932861328,74.681145
2020-07-15,75.68199920654297,75.206894
2020-07-16,75.9000015258789,75.4445
2020-07-17,75.77749633789062,75.79957
2020-07-20,78.28600311279297,76.02973
2020-07-21,77.9209976196289,76.14666
2020-07-22,78.42449951171875,76.03953
2020-07-23,75.78399658203125,76.36746
2020-07-24,75.59349822998047,76.64743
2020-07-27,76.51000213623047,76.96628
2020-07-28,75.01699829101562,77.17373
2020-07-29,76.10099792480469,77.29886
2020-07-30,76.57250213623047,76.821495
2020-07-31,74.14800262451172,76.398506
2020-08-03,73.72250366210938,75.84179
2020-08-04,73.24849700927734,75.7613
2020-08-05,73.68049621582031,75.60355
2020-08-06,75.00499725341797,75.14749
2020-08-07,74.72450256347656,74.946236
2020-08-10,74.80500030517578,74.518074
2020-08-11,74.01599884033203,74.03976
2020-08-12,75.33100128173828,74.10058
2020-08-13,75.92250061035156,74.28693
2020-08-14,75.3864974975586,74.62126
2020-08-17,75.89900207519531,74.90861
2020-08-18,77.93000030517578,74.97148
2020-08-19,77.37650299072266,75.19216
2020-08-20,79.0875015258789,75.51087
2020-08-21,79.02100372314453,76.12989
2020-08-24,79.41000366210938,76.617134
2020-08-25,80.41100311279297,77.11886
2020-08-26,82.61900329589844,77.86295
2020-08-27,81.71649932861328,78.66252
2020-08-28,82.22049713134766,79.2022
2020-08-31,81.70899963378906,79.9995
2020-09-01,83.0354995727539,80.53627
2020-09-02,86.41400146484375,81.168655
2020-09-03,82.09200286865234,81.86692
2020-09-04,79.552001953125,82.44403
2020-09-08,76.61949920654297,82.51806
2020-09-09,77.8479995727539,82.56433
2020-09-10,76.60099792480469,82.21228
2020-09-11,76.03600311279297,81.6533
2020-09-14,75.96399688720703,80.53445
2020-09-15,77.0719985961914,78.534096
2020-09-16,76.04499816894531,77.37887
2020-09-17,74.77649688720703,76.73042
2020-09-18,72.99949645996094,76.63768
2020-09-21,71.55799865722656,76.17434
2020-09-22,73.27300262451172,75.786316
2020-09-23,70.760498046875,75.33937
2020-09-24,71.41449737548828,74.719475
2020-09-25,72.24800109863281,73.721306
2020-09-28,73.22599792480469,72.86298
2020-09-29,73.46649932861328,72.27809
2020-09-30,73.4800033569336,72.12594
2020-10-01,74.50450134277344,72.34996
2020-10-02,72.9209976196289,72.32906
2020-10-05,74.3010025024414,72.89209
2020-10-06,72.6719970703125,73.36045
2020-10-07,73.0145034790039,73.649185
2020-10-08,74.29650115966797,73.70393
2020-10-09,75.76100158691406,73.70175
2020-10-12,78.4574966430664,73.752
2020-10-13,78.58399963378906,73.763336
2020-10-14,78.40399932861328,74.33864
2020-10-15,77.95649719238281,74.86757
2020-10-16,78.65049743652344,75.91002
2020-10-19,76.73049926757812,76.98667
2020-10-20,77.79650115966797,77.79892
2020-10-21,79.66549682617188,78.26172
2020-10-22,80.7665023803711,78.16892
2020-10-23,82.05000305175781,78.14113
2020-10-26,79.52249908447266,78.32134
2020-10-27,80.21299743652344,78.73067
2020-10-28,75.83100128173828,79.085655
2020-10-29,78.36199951171875,79.763626
2020-10-30,81.05049896240234,80.07023
2020-11-02,81.30149841308594,79.914925
2020-11-03,82.510498046875,79.56775
2020-11-04,87.45649719238281,79.10757
2020-11-05,88.16850280761719,79.49796
2020-11-06,88.0875015258789,80.171684
2020-11-09,88.1500015258789,82.15847
2020-11-10,87.01950073242188,83.91426
2020-11-11,87.635498046875,85.279594
2020-11-12,87.49199676513672,86.65858
2020-11-13,88.85099792480469,87.7626
2020-11-16,89.06900024414062,87.821144
2020-11-17,88.50749969482422,87.780235
2020-11-18,87.33899688720703,87.816986
2020-11-19,88.19599914550781,87.861694
2020-11-20,87.1094970703125,88.138855
2020-11-23,86.74299621582031,88.23844
2020-11-24,88.44400024414062,88.28805
2020-11-25,88.57150268554688,88.01146
2020-11-27,89.65950012207031,87.70968
2020-11-30,88.03700256347656,87.61051
2020-12-01,89.90499877929688,87.82378
2020-12-02,91.39749908447266,87.93657
2020-12-03,91.3385009765625,88.40063
2020-12-04,91.39949798583984,89.069374
2020-12-07,90.9739990234375,89.49961
2020-12-08,90.92749786376952,89.992744
2020-12-09,89.20649719238281,90.30783
2020-12-10,88.7665023803711,90.9271
2020-12-11,89.0885009765625,91.03592
2020-12-14,88.00299835205078,90.70979
2020-12-15,88.38849639892578,90.27551
2020-12-16,88.1500015258789,89.730934
2020-12-17,87.3949966430664,89.20794
2020-12-18,86.55049896240234,88.63888
2020-12-21,86.96849822998047,88.358734
2020-12-22,86.17500305175781,88.091576
2020-12-23,86.61900329589844,87.67554
2020-12-24,86.94249725341797,87.42356
2020-12-28,88.80449676513672,87.05756
2020-12-29,87.93599700927734,86.79122
2020-12-30,86.97599792480469,86.76552
2020-12-31,87.59400177001953,86.96766
