date,real_close,predicted_close
2020-08-07,257.6099853515625,234.36217
2020-08-10,253.41000366210932,232.71483
2020-08-11,246.1999969482422,231.99896
2020-08-12,251.3000030517578,231.20895
2020-08-13,250.72999572753903,230.79475
2020-08-14,250.1199951171875,229.77269
2020-08-17,250.91000366210932,229.23048
2020-08-18,252.5500030517578,228.59001
2020-08-19,245.22999572753903,227.70181
2020-08-20,247.67999267578125,227.31317
2020-08-21,249.33999633789065,227.75224
2020-08-24,245.44000244140625,227.46655
2020-08-25,246.41000366210932,227.15675
2020-08-26,246.97000122070312,226.82794
2020-08-27,247.97000122070312,226.33086
2020-08-28,249.58999633789065,225.61856
2020-08-31,249.1499938964844,225.89127
2020-09-01,248.02999877929688,225.90677
2020-09-02,256.5,225.76753
2020-09-03,252.32000732421875,226.2853
2020-09-04,249.97999572753903,226.8311
2020-09-08,246.8099975585937,227.38925
2020-09-09,252.4199981689453,227.78928
2020-09-10,248.3800048828125,227.95694
2020-09-11,249.7899932861328,228.12056
2020-09-14,253.8999938964844,228.35107
2020-09-15,263.75,227.5384
2020-09-16,263.2900085449219,227.50339
2020-09-17,250.72999572753903,228.1345
2020-09-18,245.5,229.35101
2020-09-21,240.97000122070312,229.79626
2020-09-22,241.94000244140625,230.41826
2020-09-23,235.7100067138672,230.40173
2020-09-24,236.17999267578125,229.31827
2020-09-25,239.8099975585937,226.48396
2020-09-28,240.0,223.36461
2020-09-29,240.1199951171875,221.7509
2020-09-30,241.72999572753903,220.83493
2020-10-01,242.1499938964844,220.60814
2020-10-02,243.3000030517578,220.37932
2020-10-05,243.3300018310547,221.12355
2020-10-06,241.009994506836,221.89905
2020-10-07,241.7700042724609,222.229
2020-10-08,243.5599975585937,222.53964
2020-10-09,244.67999267578125,222.84154
2020-10-12,246.3800048828125,222.96794
2020-10-13,242.41000366210932,223.1264
2020-10-14,238.5,223.18983
2020-10-15,239.6000061035156,223.20407
2020-10-16,242.72000122070312,223.40508
2020-10-19,239.6000061035156,223.40413
2020-10-20,243.8000030517578,223.06995
2020-10-21,241.7400054931641,222.57397
2020-10-22,235.7700042724609,221.8939
2020-10-23,237.72000122070312,221.70616
2020-10-26,237.1199951171875,221.93492
2020-10-27,236.16000366210932,221.87253
2020-10-28,230.1300048828125,221.25204
2020-10-29,231.6499938964844,220.82516
2020-10-30,229.6499938964844,219.60191
2020-11-02,233.4900054931641,218.4395
2020-11-03,234.22999572753903,217.95415
2020-11-04,237.07000732421875,217.16185
2020-11-05,239.9199981689453,216.55191
2020-11-06,242.1499938964844,216.30968
2020-11-09,237.97999572753903,217.20743
2020-11-10,232.3800048828125,218.10909
2020-11-11,238.4499969482422,219.29303
2020-11-12,238.009994506836,219.90036
2020-11-13,243.08999633789065,220.35269
2020-11-16,239.08999633789065,220.46461
2020-11-17,239.17999267578125,220.26791
2020-11-18,237.6999969482422,219.86084
2020-11-19,238.42999267578125,220.06686
2020-11-20,232.66000366210932,221.00183
2020-11-23,228.91000366210932,220.96762
2020-11-24,228.0599975585937,220.71744
2020-11-25,233.0,219.4538
2020-11-27,234.08999633789065,218.49843
2020-11-30,231.1999969482422,217.43605
2020-12-01,235.8300018310547,216.55399
2020-12-02,228.8999938964844,215.67189
2020-12-03,226.22000122070312,215.64888
2020-12-04,228.6699981689453,216.05032
2020-12-07,224.2700042724609,216.39458
2020-12-08,223.6100006103516,215.81323
2020-12-09,219.44000244140625,214.83513
2020-12-10,219.41000366210932,213.96562
2020-12-11,219.82000732421875,212.15273
2020-12-14,216.72000122070312,211.10374
2020-12-15,217.25,210.20857
2020-12-16,219.6199951171875,208.76736
2020-12-17,222.7100067138672,207.89043
2020-12-18,221.5200042724609,207.17267
2020-12-21,219.77999877929688,207.20004
2020-12-22,220.4900054931641,207.32451
2020-12-23,217.3999938964844,207.45462
2020-12-24,218.6499938964844,208.01051
2020-12-28,221.07000732421875,208.38757
2020-12-29,220.47999572753903,208.35538
2020-12-30,220.33999633789065,207.87102
2020-12-31,224.4600067138672,207.60869
