Date,Close,High,Low,Open,Volume
2018-02-15,40.7636604309082,40.78722244438415,39.82344871996502,40.00960408753559,2.045888E8
2018-02-16,40.6317138671875,41.19490122123614,40.47619301177695,40.61522081089618,1.607044E8
2018-02-20,40.49504089355469,41.06293484455439,40.39371305953362,40.54216852992367,1.35722E8
2018-02-21,40.31123733520508,41.029941821835656,40.29709580939052,40.72596553556844,1.498864E8
2018-02-22,40.64820861816406,40.98988849322406,40.46205318685,40.48326008492217,1.239676E8
2018-02-23,41.355125427246094,41.390470250051976,40.893266034139415,40.923900610976254,1.352496E8
2018-02-26,42.17280197143555,42.27177106953291,41.52243207153538,41.55542177090116,1.526488E8
2018-02-27,42.0361328125,42.52862322080652,41.98193621525677,42.20344004173933,1.557124E8
2018-02-28,41.97249984741211,42.56160411697766,41.956006797579974,42.24113125050972,1.511284E8
2018-03-01,41.2373046875,42.36367192217282,40.685903876338685,42.071474868825504,1.95208E8
2018-03-02,41.52244186401367,41.54364876240569,40.636426422479715,40.71890248814877,1.53816E8
2018-03-05,41.66617965698242,41.88296965474033,41.12420286478362,41.28679626200407,1.136056E8
2018-03-06,41.63082504272461,42.00313941685463,41.503580087428105,41.9230220896084,9.5154E7
2018-03-07,41.24437713623047,41.43760510612376,41.065290692306476,41.223170240688404,1.26814E8
2018-03-08,41.6944580078125,41.736871803215045,41.25380902051406,41.35041941968929,9.50964E7
2018-03-09,42.410804748535156,42.41551859070438,41.80049342731485,41.93481096207728,1.287408E8
2018-03-12,42.82082748413086,42.978707056078726,42.46500966636254,42.48385784591914,1.288284E8
2018-03-13,42.408451080322266,43.24026626913157,42.23643358912816,43.02583138817519,1.26774E8
2018-03-14,42.047908782958984,42.53804398842836,41.8994533498561,42.49091636389631,1.174736E8
2018-03-15,42.09739685058594,42.47206996264461,41.96072780085272,42.062052026621785,9.09752E7
2018-03-16,41.948944091796875,42.208147851708596,41.8546852372409,42.097395944860104,1.576188E8
2018-03-19,41.30801010131836,41.819352398649464,40.92155767590823,41.784007565316614,1.337872E8
2018-03-20,41.293853759765625,41.66145424499087,41.22316052900529,41.293853759765625,7.85976E7
2018-03-21,40.35837173461914,41.258521532914536,40.35601301545062,41.246738723897394,1.482196E8
2018-03-22,39.78811264038086,40.69061741763878,39.729202200342165,40.059099226315716,1.659632E8
2018-03-23,38.86675262451172,40.04024758721578,38.86675262451172,39.679715980628345,1.641152E8
2018-03-26,40.711822509765625,40.789584711777316,39.2202099343212,39.60430710303147,1.501648E8
2018-03-27,39.667930603027344,41.272650315738176,39.33331975564983,40.92625666195566,1.636904E8
2018-03-28,39.22964096069336,40.06381484211484,38.9256646587026,39.41108613081626,1.66674E8
2018-03-29,39.53596496582031,40.471462822048395,39.32859911488601,39.543033929319705,1.53594E8
2018-04-02,39.276756286621094,39.809308822440435,38.75599015036705,39.26733220081857,1.503472E8
2018-04-03,39.67970275878906,39.764533908284335,38.852601747915166,39.50297149697446,1.21112E8
2018-04-04,40.438480377197266,40.532735637825745,38.826691689439365,38.85261242545335,1.38422E8
2018-04-05,40.71889877319336,41.055864780040615,40.549236410319416,40.66705729589254,1.077328E8
2018-04-06,39.6773567199707,40.64348568170846,39.63493933770883,40.287667954213894,1.400212E8
2018-04-09,40.070884704589844,40.787234121145154,40.02375706853891,40.03082603416615,1.160708E8
2018-04-10,40.8249397277832,41.00167106859612,40.419635565203585,40.766029280845565,1.136344E8
2018-04-11,40.634071350097656,40.982820196880446,40.459695128902055,40.58458499151228,8.97264E7
2018-04-12,41.0346565246582,41.23730858495717,40.77544914673815,40.86263904418833,9.15572E7
2018-04-13,41.17367935180664,41.43524182149382,40.96631707000955,41.18546215767873,1.004972E8
2018-04-16,41.430538177490234,41.51772448274305,41.19725152823636,41.24437916362685,8.63136E7
2018-04-17,42.00079345703125,42.16574198899704,41.56956855485818,41.588420329312605,1.064216E8
2018-04-18,41.906532287597656,42.13746381529928,41.68031819776145,41.899463322015784,8.3018E7
2018-04-19,40.71889877319336,41.3292100975162,40.68590906905721,40.945112859953234,1.392352E8
2018-04-20,39.05054473876953,40.346574152727804,38.98220662885717,40.20047744211226,2.619644E8
2018-04-23,38.93745040893555,39.33332688754843,38.66646019491541,39.312119989538814,1.46062E8
2018-04-24,38.39547348022461,39.19429899705882,37.99016931755155,39.0387745541616,1.34768E8
2018-04-25,38.562774658203125,38.979861602588485,38.27058116128908,38.32006392000796,1.135284E8
2018-04-26,38.69709777832031,39.0529156119667,38.49680080441086,38.67353215941028,1.11852E8
2018-04-27,38.24937438964844,38.72301305983123,37.8511392172482,38.64525084312514,1.426232E8
2018-04-30,38.94215774536133,39.413441286929526,38.136263320752676,38.204601447820586,1.697096E8
2018-05-01,39.847023010253906,39.870585028863154,38.94451463897729,39.21314610125641,2.142776E8
2018-05-02,41.60726547241211,41.8853210111797,40.9545368189417,41.291502795137106,2.661576E8
2018-05-03,41.682682037353516,41.826423693589646,41.10536028859194,41.4446850899106,1.362728E8
2018-05-04,43.318031311035156,43.417000432787496,41.98429789748085,42.00314967242535,2.248052E8
2018-05-07,43.63142013549805,44.222879536554224,43.53480617090107,43.63613038088778,1.698056E8
2018-05-08,43.84115219116211,43.88121086073857,43.28032362587547,43.59137248932765,1.136112E8
2018-05-09,44.14984130859375,44.159265397142114,43.645568074468635,43.95897205391952,9.28448E7
2018-05-10,44.78135681152344,44.85911902088463,44.218173170035804,44.2393836603036,1.119572E8
2018-05-11,44.61104202270508,44.95877142248045,44.341374693233654,44.823939562481186,1.048488E8
2018-05-14,44.50695037841797,44.83339104189788,44.438352359737785,44.71038383965627,8.31152E7
2018-05-15,44.10247039794922,44.25149834973512,43.785493633031216,44.18289669182864,9.47808E7
2018-05-16,44.51405334472656,44.580290778639664,43.998375195944654,44.014935456791115,7.67324E7
2018-05-17,44.23256301879883,44.68673937854527,44.08353510360272,44.47147763647819,6.9176E7
2018-05-18,44.07170486450195,44.42653046786745,44.029127524644984,44.27987037350764,7.31908E7
2018-05-21,44.383968353271484,44.77191100165015,44.213651716473635,44.47149087709368,7.36032E7
2018-05-22,44.27277755737305,44.67964456930192,44.182887242571354,44.56136935907778,6.09628E7
2018-05-23,44.556636810302734,44.589753724392864,43.94160428065987,44.081171770264554,8.02336E7
2018-05-24,44.50695037841797,44.670170710157926,44.048045695598724,44.65361406129258,9.2936E7
2018-05-25,44.608673095703125,44.86178013673768,44.38867935550355,44.52587901519814,6.9844E7
2018-05-29,44.44781494140625,44.64888420811917,44.20416833885616,44.376852715010955,9.00564E7
2018-05-30,44.35319519042969,44.47147037760417,44.18287863214066,44.40523656154424,7.4762E7
2018-05-31,44.20417785644531,44.525886586769595,44.031497052583006,44.28697195102932,1.099312E8
2018-06-01,45.00135040283203,45.00607881211757,44.412338594235976,44.469111990917085,9.377E7
2018-06-04,45.377464294433594,45.753578569376124,45.263921111511316,45.332519140294664,1.050648E8
2018-06-05,45.72755432128906,45.876582218786986,45.502832177559085,45.67078453898313,8.6264E7
2018-06-06,45.886043548583984,45.90970003132506,45.398750323686826,45.80325307793522,8.37344E7
2018-06-07,45.76304626464844,45.9380912670048,45.498107337356295,45.923898819189205,8.53888E7
2018-06-08,45.34672164916992,45.417687507795556,44.890181002081555,45.221350196369826,1.066272E8
2018-06-11,45.23554229736328,45.410590932693474,44.99426343315968,45.263930806278715,7.3234E7
2018-06-12,45.483909606933594,45.561971670326066,45.216606505875056,45.27337990001665,6.76444E7
2018-06-13,45.110164642333984,45.62584643794907,45.04866283217583,45.517031655929124,8.65536E7
2018-06-14,45.133819580078125,45.31596440897372,44.99661990722573,45.31123239005526,8.64404E7
2018-06-15,44.67018127441406,44.98242956714809,44.532981595134544,44.95167685694679,2.468768E8
2018-06-18,44.64653015136719,44.76007334887905,44.28224046220159,44.443096634027135,7.39396E7
2018-06-19,43.925048828125,44.07644095516829,43.395174578736984,43.79494537297693,1.34314E8
2018-06-20,44.11664962768555,44.28223418589493,43.934504808918895,44.08116851145234,8.25148E7
2018-06-21,43.870643615722656,44.55427420282024,43.74763638348965,44.294067290302934,1.028476E8
2018-06-22,43.742897033691406,44.03385299840251,43.69085565990926,44.02675677556608,1.088016E8
2018-06-25,43.09239196777344,43.74290565884498,42.75175876656936,43.38334798985477,1.266524E8
2018-06-26,43.62699508666992,44.123752445008655,43.17991490795434,43.28636549150779,9.82768E7
2018-06-27,43.56312942504883,44.30116563482723,43.53237671315032,43.81623651618253,1.011412E8
2018-06-28,43.88010025024414,44.04805262643195,43.47796528251381,43.548931126106865,6.94608E7
2018-06-29,43.78784942626953,44.2798747446439,43.26743921185514,44.06697719592457,9.09508E7
2018-07-02,44.277496337890625,44.30588483661236,43.388068249840174,43.48269056312566,7.09252E7
2018-07-03,43.50634765625,44.459645447093266,43.416457352273774,44.42179651810617,5.58192E7
2018-07-05,43.8564338684082,44.09535203427023,43.59149862888873,43.823316963468265,6.64168E7
2018-07-06,44.46438980102539,44.57320099020935,43.80914402286213,43.861185412288734,6.99408E7
2018-07-09,45.08177947998047,45.105432356298394,44.778995231116525,44.82630459322533,7.90264E7
2018-07-10,45.027374267578125,45.24736442747198,44.98715751950538,45.11253256386964,6.37564E7
2018-07-11,44.44309616088867,44.892540536298526,44.37922653382369,44.58975627317487,7.5326E7
2018-07-12,45.188228607177734,45.27811892611248,44.7813615765416,44.83340296019085,7.21644E7
2018-07-13,45.25918960571289,45.37982901334297,45.157471054223706,45.20005200422256,5.00556E7
2018-07-16,45.15984344482422,45.57143888284523,45.04393243474662,45.3041393514624,6.01724E7
2018-07-17,45.28759002685547,45.38694079828623,44.75535143095738,44.88545492073838,6.2138E7
2018-07-18,45.03920364379883,45.37037643512688,44.92802464500332,45.365644415536565,6.55736E7
2018-07-19,45.3892936706543,45.547782011675714,44.87124769700974,44.87124769700974,8.11472E7
2018-07-20,45.28520202636719,45.51938457544819,44.984782054996025,45.365628283435974,8.27048E7
2018-07-23,45.3254280090332,45.40822210327195,44.84049890593436,45.105434232341366,6.39576E7
2018-07-24,45.65422821044922,45.8103523441781,45.429506047370054,45.524124765675154,7.47916E7
2018-07-25,46.08475112915039,46.09184735246474,45.519392202307905,45.66842011085451,6.68396E7
2018-07-26,45.940452575683594,46.354415755891374,45.79852089868051,46.03507128737066,7.6304E7
2018-07-27,45.1764030456543,46.172282008820225,44.96824110817268,46.12497264164137,9.6096E7
2018-07-30,44.92328643798828,45.46498525506087,44.72458497220841,45.39401941457589,8.4118E7
2018-07-31,45.013179779052734,45.45079951875537,44.788457592235076,45.015547593417764,1.57492E8
2018-08-01,47.66490173339844,47.72640353299923,46.673755060285146,47.10427848590774,2.717428E8
2018-08-02,49.05819320678711,49.29237943033868,47.3928797788397,47.4472853667251,2.49616E8
2018-08-03,49.20011901855469,49.37753181863814,48.60637520421288,48.97302904627989,1.337896E8
2018-08-06,49.45559310913086,49.49817044793707,48.98249231631903,49.202482452429685,1.017016E8
2018-08-07,48.9919548034668,49.55731013026369,48.9091607174553,49.51473278966766,1.023496E8
2018-08-08,49.02506637573242,49.15753401134307,48.37928484739433,48.741206640927835,9.0102E7
2018-08-09,49.41065216064453,49.62354609173593,49.01324558394157,49.56440848760244,9.39704E7
2018-08-10,49.26347351074219,49.63616186752561,49.05932655590925,49.22311934343157,9.84448E7
2018-08-13,49.581565856933594,50.075316755482326,49.303831655649645,49.68601364999049,1.035636E8
2018-08-14,49.79045867919922,49.98273591386627,49.43676114909593,49.88778535570257,8.2992E7
2018-08-15,49.90677261352539,50.02546261378595,49.453375943218546,49.664643998797075,1.152304E8
2018-08-16,50.637908935546875,50.754222830238795,50.19875443815532,50.265220555731204,1.140016E8
2018-08-17,51.64915466308594,51.73698412751917,50.59993521682601,50.666401344850996,1.41708E8
2018-08-20,51.145904541015625,52.028954949320145,51.06282007892816,51.77258769595775,1.211508E8
2018-08-21,51.04618835449219,51.55655747526284,50.80643588312586,51.463979429672776,1.046392E8
2018-08-22,51.0485725402832,51.35953977789525,50.761341130701624,50.82306225227025,7.60724E7
2018-08-23,51.15302276611328,51.52333502466654,50.941754689265245,50.95362079278084,7.55328E7
2018-08-24,51.31206512451172,51.487724018176,51.062815383301725,51.41651291108594,7.39056E7
2018-08-27,51.73460006713867,51.924504799962136,51.35241810535412,51.547067830452825,8.21004E7
2018-08-28,52.15238571166992,52.351784044025756,51.96722959989216,51.988592930759275,9.11072E7
2018-08-29,52.931007385253906,53.05207354001262,52.08356241260509,52.25922134753744,1.090192E8
2018-08-30,53.41762161254883,54.18435800556215,52.79331104759601,52.995085498345965,1.951752E8
2018-08-31,54.034828186035156,54.32917716389205,53.647897500730664,53.768960036255756,1.733604E8
2018-09-04,54.208106994628906,54.40275674720709,53.797440532691446,54.219976721255726,1.095604E8
2018-09-05,53.854400634765625,54.519065373926225,53.43424063338607,54.35764870897098,1.33332E8
2018-09-06,52.95947265625,53.9683375268526,52.53218798662743,53.70246949790362,1.3716E8
2018-09-07,52.53221130371094,53.49834632511703,52.3921579288213,52.66277106934216,1.504792E8
2018-09-10,51.827178955078125,52.66275761958361,51.385651983609314,52.44911343344167,1.58066E8
2018-09-11,53.13751983642578,53.24434012282994,51.40701743257789,51.75121774304983,1.42996E8
2018-09-12,52.47761917114258,53.41052120286217,52.185639047298,53.396278976749315,1.971148E8
2018-09-13,53.74521255493164,54.20573038490381,52.8336741244209,53.05918442469019,1.668256E8
2018-09-14,53.135135650634766,53.847275614715535,52.821795949947436,53.58853229707767,1.279972E8
2018-09-17,51.720367431640625,52.92388242440264,51.57556545351566,52.73397765638318,1.487804E8
2018-09-18,51.80581283569336,52.66275478606583,51.53994477094162,51.69898893730426,1.262868E8
2018-09-19,51.836669921875,52.13339492462811,51.10791519862168,51.867530481243364,1.084952E8
2018-09-20,52.23072052001953,52.764825513984114,52.02182496329803,52.280571913194,1.064352E8
2018-09-21,51.66813278198242,52.546438076470416,51.580299717041626,52.40875723884971,3.849868E8
2018-09-24,52.4111328125,52.522701711224435,51.423634686068496,51.46873746922922,1.107736E8
2018-09-25,52.743465423583984,52.89301599016302,52.15238788998584,52.16425761500714,9.82176E7
2018-09-26,52.32332229614258,53.113798480247574,52.1666505575705,52.46100319166353,9.59388E7
2018-09-27,53.39863967895508,53.75233724520771,53.063932950702444,53.130402694768456,1.207248E8
2018-09-28,53.586177825927734,53.60991365943574,53.177883819413225,53.36066386374117,9.17176E7
2018-10-01,53.94698715209961,54.45972891318769,53.730974066254866,54.11077996095819,9.44032E7
2018-10-02,54.42649841308594,54.597412341490745,53.79744271974337,53.944617193929446,9.91528E7
2018-10-03,55.08879089355469,55.42112152044148,54.54518854127222,54.60928217007616,1.146192E8
2018-10-04,54.12027359008789,55.155250651361975,53.82117243828827,54.78256227082808,1.28168E8
2018-10-05,53.241966247558594,54.21997445097182,52.3612883495571,54.11315416006722,1.34322E8
2018-10-08,53.1185302734375,53.36303141431904,52.2710818285735,52.74821800655406,1.186556E8
2018-10-09,53.854400634765625,53.94935481014939,52.75770616953607,53.08766423196535,1.07564E8
2018-10-10,51.35953903198242,53.73096663231739,51.28595180853307,53.51969856861734,1.679624E8
2018-10-11,50.906150817871094,52.104920790554,50.40053377621076,50.922769159935676,2.124976E8
2018-10-12,52.724483489990234,52.90726714421123,51.47348960186273,52.323310622604204,1.613516E8
2018-10-15,51.596927642822266,52.65801675259549,51.57556430770438,52.498972554275554,1.23164E8
2018-10-16,52.73396682739258,52.93336878503825,51.454488741312446,51.96960291912326,1.16736E8
2018-10-17,52.50608444213867,52.850284728611456,52.06692997938037,52.76957639536736,9.15416E7
2018-10-18,51.27882385253906,52.161877660310815,50.561935304911245,51.715602142669105,1.303252E8
2018-10-19,52.059810638427734,52.52270094439236,51.613535050045634,51.763085618946356,1.323148E8
2018-10-22,52.377906799316406,53.02120833120337,51.971988940539,52.17375981059053,1.151684E8
2018-10-23,52.87165069580078,52.995089320060046,50.96548943018461,51.233730011133105,1.550712E8
2018-10-24,51.05806350708008,53.22771656969038,50.92750378220276,52.84078963140297,1.63702E8
2018-10-25,52.176143646240234,52.551204616912834,51.45213365924987,51.68002013563128,1.194232E8
2018-10-26,51.34530258178711,52.26871077821082,50.483611890840734,51.25034839397748,1.890336E8
2018-10-29,50.38154602050781,52.15002677053585,48.92165645556463,52.03133673869327,1.83742E8
2018-10-30,50.633174896240234,51.07944701098182,49.67653340489314,50.12280551963473,1.4664E8
2018-10-31,51.952999114990234,52.330432534093326,51.42126648646341,51.48298761908578,1.534356E8
2018-11-01,52.750587463378906,52.78382052074504,51.46636070706696,51.998093247056666,2.332928E8
2018-11-02,49.25162124633789,50.7162560022907,48.7649913256799,49.74299978310752,3.653148E8
2018-11-05,47.85343933105469,48.5181041388236,47.04160006391353,48.49674080545637,2.646548E8
2018-11-06,48.370933532714844,48.59644385452974,47.877182596814855,47.93177899381314,1.275316E8
2018-11-07,49.83792495727539,49.86403689937419,48.456375388211434,48.89315367229048,1.336976E8
2018-11-08,49.664039611816406,50.052316589712134,49.24955594612284,50.01896757992779,1.014504E8
2018-11-09,48.70645523071289,49.07329444232742,48.17763247225067,48.96372065116238,1.374632E8
2018-11-12,46.252891540527344,47.605916175766964,46.1623712500842,47.40343772654492,2.04542E8
2018-11-13,45.790775299072266,46.96990552341727,45.60497313692189,45.647852516140325,1.875316E8
2018-11-14,44.49730682373047,46.326744644475866,44.290063151315046,46.18858340778887,2.43204E8
2018-11-15,45.595436096191406,45.728832117341675,44.521114701658874,44.87604625668075,1.859152E8
2018-11-16,46.10044860839844,46.44346911666456,45.130942788978146,45.37867780340927,1.477132E8
2018-11-19,44.273399353027344,45.42632677168079,44.06615927376372,45.2595816714244,1.677012E8
2018-11-20,42.158103942871094,43.227660519063384,41.80793745086848,42.48921333468925,2.713008E8
2018-11-21,42.1104621887207,42.941810448552935,42.05567529849002,42.81317593350857,1.244968E8
2018-11-23,41.04090118408203,42.06758187961476,40.99564466604918,41.67215527959916,9.4496E7
2018-11-26,41.595916748046875,41.67452589405013,40.55732880004065,41.505400099278255,1.79994E8
2018-11-27,41.50541305541992,41.63166315620087,40.705033069179756,40.85510181769542,1.655496E8
2018-11-28,43.101409912109375,43.18478063533533,41.669775718516014,42.09855138078,1.8425E8
2018-11-29,42.77029800415039,43.544474925068734,42.32961122602735,43.511125910789204,1.6708E8
2018-11-30,42.539222717285156,42.95608708615036,42.16999926362221,42.9465567222486,1.58126E8
2018-12-03,44.025657653808594,44.05424148532072,43.16572558637516,43.93990252450219,1.6321E8
2018-12-04,42.08902359008789,43.44681012414803,41.98897654386978,43.10378960296019,1.653772E8
2018-12-06,41.6197509765625,41.63404289180075,40.595454645505626,40.91465286839291,1.723936E8
2018-12-07,40.135711669921875,41.56496125249905,40.09045151824379,41.32675298873619,1.691264E8
2018-12-10,40.40013122558594,40.51685097237606,38.906564089522284,39.30437153494596,2.48104E8
2018-12-11,40.1690673828125,40.921802859456115,39.78078668497636,40.89083825164452,1.891268E8
2018-12-12,40.28102111816406,40.95276656961657,40.26196401982053,40.59068897062927,1.425108E8
2018-12-13,40.721710205078125,41.1076101421206,40.38822002222205,40.6121364170413,1.275944E8
2018-12-14,39.41872024536133,40.27627183552286,39.37107929807931,40.2572147296558,1.628148E8
2018-12-17,39.05186462402344,40.10236397402616,38.76363101611563,39.41155780558876,1.771516E8
2018-12-18,39.55925369262695,39.907035771348404,39.15906186292742,39.39488938586305,1.35366E8
2018-12-19,38.325340270996094,39.88798642404335,37.896564525398766,39.542585052646096,1.961892E8
2018-12-20,37.35820388793945,38.61594327850283,36.99374552105858,38.2086055324049,2.59092E8
2018-12-21,35.905128479003906,37.67501766531418,35.643101585053564,37.36534621358247,3.829784E8
2018-12-24,34.976131439208984,36.10047510896179,34.918960128370905,35.29056456189125,1.486768E8
2018-12-26,37.4391975402832,37.45348945651592,34.9499215677783,35.32629111257704,2.3433E8
2018-12-27,37.196224212646484,37.343915828787566,35.74792096197973,37.12238022196103,2.124684E8
2018-12-28,37.21528625488281,37.76078536424733,36.81509800649842,37.517811850716434,1.691656E8
2018-12-31,37.574974060058594,37.96087029681497,37.27482931167496,37.7631569952706,1.40014E8
2019-01-02,37.617855072021484,37.839390685649526,36.738865845414956,36.896084198987076,1.481588E8
2019-01-03,33.87083053588867,34.71170533997153,33.825570388313054,34.297221690076654,3.652488E8
2019-01-04,35.31676483154297,35.385847281021086,34.25435774125792,34.428248800159444,2.344284E8
2019-01-07,35.238155364990234,35.45254503587292,34.75459276161484,35.421576790854516,2.191112E8
2019-01-08,35.9099006652832,36.16478528700009,35.378697182298566,35.62643221113831,1.641012E8
2019-01-09,36.519710540771484,36.81032493088937,35.64310582188923,36.038528801184015,1.803964E8
2019-01-10,36.636436462402344,36.67693143634063,35.93610349421872,36.32676495224882,1.431228E8
2019-01-11,36.2767333984375,36.61260790888585,36.09093125111916,36.41727903070712,1.080928E8
2019-01-14,35.73124313354492,36.03376867647788,35.54544096003209,35.93372163187635,1.297568E8
2019-01-15,36.46254348754883,36.53876824774425,35.74315345783549,35.79555957068169,1.148436E8
2019-01-16,36.90799331665039,37.131909692527415,36.44586864895017,36.46492574846843,1.222788E8
2019-01-17,37.127140045166016,37.555915645850185,36.507797106981144,36.73171345593675,1.192848E8
2019-01-18,37.35581588745117,37.608316026404175,37.15571821442904,37.51779573705533,1.35004E8
2019-01-22,36.517330169677734,37.33438282804455,36.35534664867075,37.25815806827708,1.21576E8
2019-01-23,36.665016174316406,36.955630552057414,36.13619352857585,36.719803058220776,9.25224E7
2019-01-24,36.3744010925293,36.798411510579946,36.145723195146964,36.71027561625234,1.01766E8
2019-01-25,37.57973098754883,37.66787050882143,36.76029768744328,37.03661648601908,1.34142E8
2019-01-28,37.231956481933594,37.23910243985736,36.6030867412518,37.11046792768946,1.047684E8
2019-01-29,36.84605407714844,37.667875530253525,36.71027725105051,37.22004281201305,1.663488E8
2019-01-30,39.36391067504883,39.578296631776816,38.16810432243451,38.88749420696957,2.444392E8
2019-01-31,39.647396087646484,40.257208847200516,39.199563252136784,39.568786900470585,1.629584E8
2019-02-01,39.66645050048828,40.252440932753835,39.52590482913389,39.77126274294762,1.306724E8
2019-02-04,40.79317092895508,40.89083720323202,39.847483697513894,39.87845193930174,1.25982E8
2019-02-05,41.491111755371094,41.705501363894136,41.05519385105682,41.176678751547904,1.444064E8
2019-02-06,41.50541305541992,41.82223051192853,41.17430368331649,41.60307569024123,1.129584E8
2019-02-07,40.719322204589844,41.43394701369877,40.57639578886016,41.06710424288514,1.269668E8
2019-02-08,40.767173767089844,40.826981250352276,40.29110488619162,40.42746770020232,9.528E7
2019-02-11,40.53273010253906,40.95856278685329,40.48967046219642,40.920285117420185,8.39736E7
2019-02-12,40.88200759887695,40.9083230404144,40.59732336325164,40.6930175371876,8.9134E7
2019-02-13,40.71215057373047,41.262380181164986,40.649952101723166,41.00162041537065,8.99608E7
2019-02-14,40.860469818115234,40.97051353375331,40.52076378013357,40.599710089365466,8.73428E7
2019-02-15,40.76955795288086,41.07577192408644,40.60927436251219,40.96811920223984,9.85072E7
2019-02-19,40.891563415527344,41.013572995865594,40.54707543963872,40.59970630755749,7.58912E7
2019-02-20,41.154720306396484,41.463328928356844,40.90592281110477,40.953768062081025,1.044576E8
2019-02-21,40.92267608642578,41.23606674776949,40.74086263223082,41.09970756971313,6.89988E7
2019-02-22,41.379600524902344,41.386777130641946,40.999225819267565,41.0470710743179,7.56528E7
2019-02-25,41.6810188293457,42.07335566637891,41.614034758415016,41.66427463679207,8.74936E7
2019-02-26,41.704952239990234,41.93700555357512,41.42744465771321,41.556630858244425,6.82808E7
2019-02-27,41.83414077758789,41.865241839640916,41.3221888233918,41.43702182926786,1.113416E8
2019-02-28,41.422664642333984,41.84371169320655,41.367642775589275,41.70256689790694,1.128616E8
2019-03-01,41.858062744140625,41.90112238101423,41.36046403267698,41.692993502073456,1.035448E8
2019-03-04,42.06857681274414,42.52311213491494,41.6188234600239,42.03029915498957,1.097448E8
2019-03-05,41.99203109741211,42.10446946129772,41.755192142563,42.09011624894793,7.89496E7
2019-03-06,41.75040817260742,41.98246149544059,41.611654375939004,41.78629120176347,8.32416E7
2019-03-07,41.26716232299805,41.731268964485146,41.1523329803737,41.59490615420206,9.91856E7
2019-03-08,41.365234375,41.403512027211185,40.54945970774359,40.74562993755753,9.59976E7
2019-03-11,42.798240661621094,42.85087154765092,41.948977178710045,41.982469228878145,1.28044E8
2019-03-12,43.27907943725586,43.70012272136719,42.910663369594886,43.06137936548877,1.298704E8
2019-03-13,43.47047805786133,43.85085282185103,43.281484343433554,43.59966063135158,1.2413E8
2019-03-14,43.953712463378906,44.04223001659465,43.67381389321422,43.99438111199851,9.4318E7
2019-03-15,44.52546691894531,44.81493669824588,43.956102250709826,44.22164758035105,1.561716E8
2019-03-18,44.980010986328125,45.06852488941189,44.44652563165641,44.4489202671077,1.048792E8
2019-03-19,44.62355422973633,45.212061406706034,44.47762384055318,45.05895441234656,1.265856E8
