Price,Close,High,Low,Open,Volume
Ticker,BA,BA,BA,BA,BA
Date,,,,,
2018-04-04,313.58837890625,313.94272220009606,298.6866125557633,299.08882901979416,8235700
2018-04-05,322.1693115234375,324.6210138596974,316.28906629129136,316.60509348727135,6220000
2018-04-06,312.3241882324219,320.4358842191495,308.57958888850465,316.6242390607029,5713600
2018-04-09,308.8382568359375,320.71369831850694,308.4264247567028,318.1949495718994,4931700
2018-04-10,320.6657409667969,322.44707295857546,315.60910091433374,317.33297341217747,5552000
2018-04-11,313.51171875,323.28982749986784,312.5061484531702,317.5723744591971,4573500
2018-04-12,323.20367431640625,324.03686623699,316.4806210023987,317.9363395087982,4325000
2018-04-13,315.3504638671875,325.3009496273862,312.78384294699384,324.6496934616266,4733500
2018-04-16,317.73516845703125,319.12384099560387,313.7703175097268,318.281062839223,3901400
2018-04-17,322.4757385253906,325.3679729753545,319.5356016889486,320.56993082711915,3381800
2018-04-18,326.5747375488281,327.915507752096,322.91632731615556,324.0176732250328,3117500
2018-04-19,326.2300109863281,327.9251246269607,323.2228275398554,325.7990355256345,3006800
2018-04-20,324.34332275390625,326.9578173981939,320.87643434843267,326.316176642731,3038000
2018-04-23,324.506103515625,326.8237435120157,321.7862470772826,325.1860603185611,2765600
2018-04-24,315.1398010253906,332.9625590075001,309.60431303308224,328.65292211715837,7051800
2018-04-25,328.3560485839844,330.31934538365545,316.53806862083457,323.8165731999143,11023600
2018-04-26,328.28900146484375,331.0280011785577,324.01765129880556,329.4573931114691,5273600
2018-04-27,326.4598388671875,328.41354941436913,323.48138526189877,326.81418216866746,3390400
2018-04-30,319.4494323730469,328.0878494240077,319.29619733463534,326.737522274534,3721600
2018-05-01,315.5994873046875,319.78461864761016,310.4662160284164,318.4342623287391,4313100
2018-05-02,310.4757995605469,316.71997361558005,310.2746913695932,315.56116840367434,3436100
2018-05-03,316.7008361816406,318.55877077552555,305.62986074834777,309.30741387110925,6383200
2018-05-04,320.28265380859375,321.68091270361623,314.1629841615877,314.1629841615877,3655100
2018-05-07,326.02886962890625,328.4710151660429,321.02968878684635,321.04886143697814,4192200
2018-05-08,324.05596923828125,327.47495496494656,322.37041295758644,325.39673935856274,4014100
2018-05-09,329.9267272949219,332.25392477205145,324.25714629128066,325.12865436113884,4347000
2018-05-10,331.15863037109375,335.48976591022165,329.5609190697506,331.0816159574138,3920400
2018-05-11,329.6090393066406,332.4579852363194,328.2519466123611,330.8698786676051,2332200
2018-05-14,331.6591491699219,334.69093856224663,330.98543451184776,331.0912926287636,2520300
2018-05-15,329.2818298339844,330.9469215893373,327.49164104417946,330.1288122442819,3009100
2018-05-16,328.1749572753906,330.6677629019493,327.53008638577137,329.1663049135386,2230100
2018-05-17,331.22601318359375,331.8323474909181,327.4819730011581,327.69371858181506,2483300
2018-05-18,338.0499572753906,338.8391641078969,332.23660258847207,332.6312206909218,4327700
2018-05-21,350.2637634277344,351.30322305428854,344.9990262799429,345.0086310525525,6785400
2018-05-22,341.6976623535156,351.1588024707989,341.2164251374044,350.34069332893216,5389400
2018-05-23,345.7304382324219,346.10581736587847,338.425260696987,339.06049735733643,4497500
2018-05-24,345.5283508300781,347.12606204941113,341.07208912675384,344.9990015958688,3932100
2018-05-25,346.5774841308594,347.06835558868966,343.65155304710134,344.6814079450457,2463700
2018-05-29,339.2530517578125,347.424451572361,337.5013409665111,344.28677503106223,4249600
2018-05-30,344.748779296875,345.4513963288819,340.8122617078696,342.3040855887956,2825200
2018-05-31,338.9450988769531,343.43983934371926,338.4253543070145,343.43983934371926,4406300
2018-06-01,343.3338928222656,344.7102242598167,341.15869112908024,342.438798617905,2657800
2018-06-04,347.1934509277344,349.7536367254255,345.3839940953518,345.49948634041584,2950300
2018-06-05,346.5871276855469,349.73440922012713,345.3840343718456,346.9721116714522,2567800
2018-06-06,357.6170959472656,357.65560315940377,347.4437313540216,348.8585703330317,4488400
2018-06-07,354.7007751464844,360.4275109589167,352.3138274837808,358.0405632962131,4517800
2018-06-08,355.6343688964844,357.48233307414364,351.74596324233096,354.3254175237878,3292900
2018-06-11,357.0203552246094,359.3206544044353,354.9606453390688,357.0781013548212,2468500
2018-06-12,356.7123107910156,358.7431473524615,354.1809980407603,357.3090403087017,2440400
2018-06-13,350.19635009765625,357.0780368470498,349.65736673145193,356.76043318826146,3867600
2018-06-14,348.820068359375,353.8441871033162,345.3647585896614,352.4100799312606,4039500
2018-06-15,344.4504089355469,348.0885616893757,340.20589249401434,344.7102664992513,9946000
2018-06-18,341.4282531738281,344.22905797293464,339.1471929179568,339.93642919242575,3363200
2018-06-19,328.3193054199219,334.14229392229385,325.86500712899596,334.14229392229385,6857300
2018-06-20,329.83038330078125,333.95940706177396,327.6840546272119,333.0161714933104,4540000
2018-06-21,324.98919677734375,328.348223936999,323.58399199992976,328.348223936999,4048300
2018-06-22,326.1922607421875,328.14608294857743,323.9689468305159,327.6552115176601,3192000
2018-06-25,318.7716369628906,321.3221890800082,315.30672211869455,320.0420812620982,5006200
2018-06-26,318.86785888671875,321.8515363548311,318.07865194948926,319.91698216573786,3112400
2018-06-27,317.443359375,328.6080698973993,317.3856132524745,322.2846051293321,4578900
2018-06-28,322.09210205078125,324.87366759702394,315.0083034666372,317.6166012709867,3348000
2018-06-29,322.91986083984375,327.24136237319436,322.7754661526465,324.53681111043096,3108500
2018-07-02,323.46844482421875,323.7090634698895,316.9621366185097,318.2807220972024,2820700
2018-07-03,320.4366760253906,326.94301401490765,319.54158165627047,325.4896679039913,1464400
2018-07-05,320.6772155761719,324.6233665156736,316.7503329231205,323.5357657371946,2427900
2018-07-06,322.08251953125,323.4877242460528,318.04974854124157,320.35004759936703,2105100
2018-07-09,329.0893249511719,330.1672917930916,323.88233389119046,324.83517433674564,3128700
2018-07-10,334.1326599121094,334.94113498912026,329.9170167893878,329.9170167893878,3278300
2018-07-11,327.8188781738281,331.4666653940312,326.4617853656935,328.90647924950736,3056900
2018-07-12,333.0450744628906,333.59369201746256,329.87852490160265,332.323218534999,2030700
2018-07-13,337.6264343261719,338.05953022292306,333.20867994496706,333.9786477874517,2272300
2018-07-16,342.7371520996094,342.96813656479213,339.12787296918464,340.68707685394594,2889000
2018-07-17,343.4879455566406,345.52838704237746,341.7169957884088,344.19053322778166,2730500
2018-07-18,346.71221923828125,348.28102808883915,340.9662449747328,345.52836496253775,3090100
2018-07-19,341.9960632324219,345.9037368629487,341.9287123380616,344.26751840623956,2711700
2018-07-20,341.5822448730469,343.5938133519163,339.75354892611057,339.7920561360952,1816700
2018-07-23,340.01336669921875,341.67845821047445,339.16641378547786,341.67845821047445,1943700
2018-07-24,344.8257751464844,345.9807564515442,341.33201691208745,343.3628242828173,3182000
2018-07-25,342.56396484375,342.9296805107059,332.5349668136784,338.32905320117504,7378100
2018-07-26,345.8363952636719,346.6833776478498,341.93835534181585,342.04424282603566,3191200
2018-07-27,347.116455078125,350.8604953327192,345.9807421110733,347.5110731847908,2914700
2018-07-30,337.8863525390625,348.8489530395217,337.31849601309074,348.406193546815,3080400
2018-07-31,342.9296875,345.54761958131496,340.77375379976195,341.08175272047987,2728400
2018-08-01,339.52252197265625,344.4792598892923,337.347320152536,340.8026001637908,2717800
2018-08-02,336.60626220703125,337.5687368349813,333.0450943346582,335.53790009636145,2655900
2018-08-03,335.3646545410156,337.8189530408458,332.6986104526688,336.38487527503395,2285200
2018-08-06,333.5648193359375,334.3347872442768,330.24427031488915,334.3347872442768,3251100
2018-08-07,337.5976257324219,338.906577189075,332.53499955279864,334.98929822022126,2267400
2018-08-08,334.72943115234375,338.42533026764886,333.25684611911754,337.34736336390097,2333600
2018-08-09,332.4564514160156,335.47420569685954,331.876107242577,334.7294488767573,2301800
2018-08-10,328.28765869140625,329.82555141543355,325.4246651023854,329.82555141543355,2745700
2018-08-13,327.2720642089844,330.9378756925069,326.2854998265913,328.4714499777597,1877200
2018-08-14,328.0264892578125,329.00337176253106,326.55628035027286,328.00712576111823,2017300
2018-08-15,320.8883361816406,326.0920399574948,317.28055650925745,325.5407115981512,3798600
2018-08-16,334.6424255371094,336.3253971942932,327.2140727190369,327.9491773589714,5867900
2018-08-17,335.0486145019531,337.07980430514584,330.4736334667353,334.6617282340903,3069200
2018-08-20,339.24639892578125,341.0551151462805,335.72569543338545,337.17654110983267,3018200
2018-08-21,342.1770935058594,342.8348326218003,338.1727749343281,339.4978758809161,2967200
2018-08-22,338.55963134765625,344.2082529347294,338.3758552234898,342.7090577297157,2682900
2018-08-23,336.0932312011719,338.8014645236916,334.1394068950767,337.70848944504024,1833400
2018-08-24,337.9309387207031,339.1399766378632,336.6928850742324,337.34091286801487,1954100
2018-08-27,342.1480407714844,343.36676040896697,339.50752091364086,340.5714506417319,2279500
2018-08-28,339.70098876953125,344.0245099432393,339.12064461193035,343.3668003394723,2475100
2018-08-29,338.7144470214844,340.8036684180837,337.76655051674436,340.71662121625025,1850100
2018-08-30,335.5321960449219,339.449496597442,334.41988706736447,338.86915249512117,3257700
2018-08-31,331.5569763183594,334.5166995097544,330.3866060726347,333.7428973409859,3462700
2018-09-04,334.90350341796875,334.97121662561,328.1619068038431,330.4058882647419,2699400
2018-09-05,335.3194580078125,335.8707864693781,331.91481732131706,334.43927472290915,2959000
2018-09-06,339.75897216796875,341.7708276940314,335.2226597621417,336.1608743209008,3585900
2018-09-07,337.834228515625,338.5403173247066,333.17217096435354,337.3893108023485,3921900
2018-09-10,330.6573486328125,339.2560404918092,330.4832542564673,338.0373208223382,3065500
2018-09-11,333.9362487792969,335.26134951870176,326.25643811866934,327.90074137513574,2731800
2018-09-12,341.82891845703125,343.40550882062547,333.3172727471596,333.6945067928185,4003800
2018-09-13,343.8117370605469,348.6092214786855,342.6897461652176,344.6822385862672,3166500
2018-09-14,348.00946044921875,350.3888683103717,344.4307259436482,344.7595807132935,2835800
2018-09-17,344.29534912109375,349.46035627806083,342.9218983863644,347.5065613590307,2554500
2018-09-18,351.6656188964844,353.8225533335155,344.4307543329098,345.59141311246594,3003500
2018-09-19,353.2518615722656,359.0649252891445,351.28838518713,351.6655896659353,4753400
2018-09-20,355.41845703125,359.5485495272536,353.6871359530582,356.6565107016322,4011100
2018-09-21,360.0321350097656,360.36098976035896,354.0546294915532,357.2948568083903,7144000
2018-09-24,355.93109130859375,359.70331333273987,355.2927157278541,358.8424641425289,2800200
2018-09-25,355.1960144042969,358.3201495642265,354.85747787605396,356.9853669496005,2969200
2018-09-26,353.0680847167969,356.48240658685376,352.3813594502489,355.45714480270254,2368600
2018-09-27,355.35076904296875,356.8789799935832,352.4587302523181,356.32765161517017,2355900
2018-09-28,359.71295166015625,361.9569330964673,354.2190905030032,356.55011912638753,3600500
2018-10-01,369.76251220703125,370.6523476315606,362.71139443431997,362.8661548380488,4755700
2018-10-02,373.70880126953125,375.88506964824273,367.32507478847174,368.36970014006954,4622600
2018-10-03,379.4444580078125,381.3595847448372,374.01830986253447,376.15588069089904,4794300
2018-10-04,377.2101745605469,378.27413390492757,372.6642093873266,377.9355973611434,3822300
2018-10-05,373.8055114746094,379.5315280872858,370.47823673653875,376.25260305930686,2899700
2018-10-08,373.1284484863281,374.0570108923512,364.98438531650845,371.2617009600484,3324000
2018-10-09,372.80926513671875,374.1440477306054,368.6501864758648,371.7743215872527,2862700
2018-10-10,355.4281921386719,371.22305317698334,355.06063982677364,370.410583101092,6033100
2018-10-11,346.3748474121094,357.73015182391083,343.46350412261035,351.53020172144574,6266800
2018-10-12,348.309326171875,355.08962074087844,340.7165911241805,354.0160091622216,5509700
2018-10-15,347.11962890625,350.6693477218238,343.850385636466,347.68060951535693,2979800
2018-10-16,356.18255615234375,356.49207693096616,346.8004104833435,348.63817165796036,2822500
2018-10-17,353.522705078125,356.4243962278771,350.8144718120346,355.94078103625174,2238200
2018-10-18,347.5742492675781,355.70866045318195,345.0691260799948,352.865000722946,3254900
2018-10-19,344.58551025390625,348.0771978143362,342.6026702319954,348.0094846024231,3491600
2018-10-22,344.314697265625,347.0035966660163,340.9100272789218,346.12341343729605,2263500
2018-10-23,338.5789794921875,341.9739675393112,331.5955750342968,338.04701459525785,4389600
2018-10-24,343.02825927734375,352.6522136715527,340.16526552636225,349.74084068951476,8442600
2018-10-25,351.8493957519531,352.4491034011039,343.3377799477581,345.5914138161942,4003500
2018-10-26,347.4968566894531,351.39479403766484,342.51562601134583,348.88001860077685,4073000
2018-10-29,324.59283447265625,349.856886869985,317.8609194008058,348.7348961050885,7462000
2018-10-30,338.4435729980469,339.54620024039826,318.96353971373895,319.52454984272117,5774000
2018-10-31,343.2313232421875,351.50115985272157,340.9583556965538,340.9583556965538,4175600
2018-11-01,351.1723937988281,352.62323958634,341.6258332398054,345.75589695527725,3760700
2018-11-02,346.0266418457031,359.3647560255015,345.0690932887197,354.9445064444821,4029800
2018-11-05,350.1180419921875,351.38511135046406,344.79827523017764,347.97078950027515,2253900
2018-11-06,354.46087646484375,356.3663212679689,350.2437371595027,350.5339239495748,2471900
2018-11-07,359.82904052734375,360.6318582841305,347.7193266215222,355.5925961966099,4015300
2018-11-08,360.2760009765625,363.12309505146396,355.2037426476438,358.87675525452755,2751800
2018-11-09,358.886474609375,360.49949477518464,355.7576098836635,357.41920302551137,2590300
2018-11-12,346.9248962402344,359.99422964445245,345.9143232974296,359.7318525383772,3088700
2018-11-13,339.6177673339844,345.32162296117355,332.3591908535609,339.6566138562857,4960000
2018-11-14,334.96331787109375,345.7783078637442,334.1568225849193,342.1247184524495,3445800
2018-11-15,331.9024963378906,338.13107663290964,326.98571270598705,331.46522089890743,4863000
2018-11-16,326.4415588378906,330.5615438692168,321.78712276277747,329.4052222800568,4425200
2018-11-19,311.8564147949219,326.5290443549704,308.2222777693476,326.05289269510644,6782800
2018-11-20,308.70806884765625,313.0612513023103,288.21495832723787,293.54959364089524,6875900
2018-11-21,308.3388671875,317.63801363026033,306.6383976138094,315.8695181567014,4401000
2018-11-23,303.4803161621094,308.0278495367742,303.04304079177143,306.0844561643024,1599400
2018-11-26,307.406005859375,309.5729005428725,301.86735152330533,306.62866022920787,3362300
2018-11-27,309.0287170410156,309.54371513373667,302.1588138832632,306.3565509713847,2946400
2018-11-28,324.0608825683594,324.5564574252317,312.6240219159144,316.5010826559165,6117600
2018-11-29,332.8644714355469,333.5155213744393,324.60504818891343,326.46099273573475,5331900
2018-11-30,336.94561767578125,337.7423865759208,327.9476951290863,332.2620316239802,5374000
2018-12-03,349.77197265625,358.55612005220104,346.2835846944189,353.99885967706285,6573400
2018-12-04,332.80615234375,348.17840276016807,332.0676532901987,346.8957558736314,5199100
2018-12-06,322.50616455078125,324.1872107035131,308.3193852273343,320.6502200895802,9297400
2018-12-07,314.0718688964844,328.05457167570916,312.29367664156115,322.94346621641927,4526300
2018-12-10,317.1132507324219,317.93919892787784,306.5800611741361,312.1770144737787,4400500
2018-12-11,312.91552734375,325.0228614792152,309.72836294415646,323.8179669055377,3566400
2018-12-12,317.443603515625,322.5061351187531,315.47106036212614,318.1140766240693,3424800
2018-12-13,316.2581787109375,319.4356167727863,314.994984652472,319.1052433983236,2247700
2018-12-14,309.72833251953125,314.74229120207184,306.6286175802058,313.32362228011385,3298400
2018-12-17,307.1824951171875,317.95860840379737,305.54032525451424,307.9404173881266,4968400
2018-12-18,318.7748718261719,322.69080901415697,314.05243928623776,316.248454041122,5881100
2018-12-19,310.5057373046875,324.04149786659303,307.15340074047725,320.00893194655987,4871500
2018-12-20,304.18963623046875,312.7114351602592,299.28257981899435,308.0278500085104,5368600
2018-12-21,295.9302062988281,306.0552985559396,295.4055114525512,300.34171744362743,7641700
2018-12-24,285.8343200683594,294.424115795824,285.8343200683594,292.1406224983244,3435300
2018-12-26,305.0447998046875,305.2002748666915,284.19219269496983,290.1583962234626,4843400
2018-12-27,308.1639709472656,308.1639709472656,293.6856633274002,300.29322007931376,4341100
2018-12-28,307.4254455566406,312.42967826353095,306.2302477891599,310.69033264756314,3725200
2018-12-31,313.3722229003906,314.47997150355303,309.72835984340935,311.4288292700006,3557700
2019-01-02,314.6451416015625,314.78119338877127,304.8309978920488,307.2408166556756,3292200
2019-01-03,302.1005554199219,310.690352319294,300.6430100933666,310.44742809820144,5705600
2019-01-04,317.8226013183594,319.14412449039554,307.13393567684506,307.7266861915052,4448800
2019-01-07,318.8233947753906,321.3303889050607,314.198138578763,321.1651874159028,4030300
2019-01-08,330.8919372558594,331.5915601953921,323.2349610992613,324.65363024053977,4736500
2019-01-09,334.0985107421875,337.37315399527546,331.2222964049504,333.2531392377907,4213900
2019-01-10,342.6299743652344,343.4656489843282,333.29198289748496,336.70264795513714,5358100
2019-01-11,342.91180419921875,344.3304732630758,338.2379448352681,338.69464352995385,3158900
2019-01-14,340.4436950683594,342.8243642189399,337.18853433497554,338.3448559619621,2476400
2019-01-15,342.2705078125,343.31995707446777,338.13109916804274,342.0373100448788,2940900
2019-01-16,342.0956115722656,344.95240285838565,341.6097631175355,342.523160584735,2731100
2019-01-17,348.9266357421875,353.5324695520913,340.80326390414314,340.8226871667332,4270400
2019-01-18,354.4070129394531,356.92370429466587,351.09352302746976,353.5810646624999,4256500
2019-01-22,347.770263671875,353.891971038068,344.2041531770381,352.5898712872964,4336500
2019-01-23,348.4601745605469,351.9485921613766,343.66001965907697,351.66679178683194,2924900
2019-01-24,348.12982177734375,352.9008568967576,346.7986018297971,348.7517219987629,2801300
2019-01-25,353.8919982910156,356.55443812308687,350.13150663966957,352.23037535652526,3185600
2019-01-28,352.69677734375,352.8911285590352,347.3815948324678,350.44243372330214,3128900
2019-01-29,354.5819091796875,357.37067445818343,352.15266699927844,352.79399049336666,3202700
2019-01-30,376.746337890625,380.87604987606295,369.73068481391573,376.435387753624,12705300
2019-01-31,374.7057189941406,377.9803324980611,371.26590398489236,376.202140384081,6878500
2019-02-01,376.4644775390625,381.6824845194128,373.8409140171345,375.1818306685204,5625700
2019-02-04,385.7636413574219,385.8316672524151,377.13496876582127,377.9609170017614,4256600
2019-02-05,398.5705871582031,399.1244614523058,388.24144540753264,389.40749343155585,7230400
2019-02-06,399.4742431640625,402.1658621838474,394.17851358262095,399.86294559345765,5356000
2019-02-07,395.6802673339844,400.73893608738354,392.86771688802776,398.3756033423541,5211400
2019-02-08,395.4263610839844,395.47517808256055,388.4828732053055,390.63135759319107,4570900
2019-02-11,394.4888916015625,400.23114806867727,393.25839317148996,398.54168636057915,3046900
2019-02-12,401.1003112792969,401.57882519375806,395.9049066547102,397.4674381707345,3263300
2019-02-13,400.96356201171875,403.05345417465236,398.12174498324964,402.85812656590406,3078700
2019-02-14,400.22137451171875,402.56515675490925,398.24866703309675,399.35220541414606,2724300
2019-02-15,408.18048095703125,408.2585941169282,401.7936497836626,402.81907500021157,4017300
2019-02-19,406.51055908203125,408.1512037412914,404.8308429396051,405.7683499159238,3051500
2019-02-20,411.6766052246094,411.95982130032235,407.3405948220547,407.36992078422475,3990100
2019-02-21,407.79962158203125,412.5165122492332,405.94412846236656,411.7059354351398,2880500
2019-02-22,414.1180725097656,414.52824856477946,409.32309863116546,409.8699801693115,3132300
2019-02-25,416.8720397949219,419.85062196062427,416.5302313755384,417.4775136678135,3276100
2019-02-26,416.77435302734375,418.95213358829363,414.31338618842324,416.0223983883755,2503700
2019-02-27,425.2413024902344,426.11044177206503,417.1454591787965,417.16500982066736,4603800
2019-02-28,429.6554260253906,431.0812519524104,426.84287545508187,428.42495750298633,5063100
2019-03-01,430.29998779296875,435.5637598939369,429.8800662161222,435.5637598939369,5124200
2019-03-04,422.55572509765625,434.08911402186396,416.63766217035675,432.8390948181428,5971000
2019-03-05,420.0458984375,423.6885466141026,418.6005814731104,420.9443636825811,2844300
2019-03-06,414.51849365234375,421.88190374301564,412.194232099384,419.6357851581005,4159400
2019-03-07,412.6629943847656,424.17686284860383,406.6863389387457,413.44424523677503,4893600
2019-03-08,412.6434631347656,413.51260245048974,405.76834255984363,407.00858645189385,3794900
2019-03-11,390.64111328125,393.23881525502674,356.9882020578979,362.57423138285105,34742200
2019-03-12,366.6173400878906,380.8656168975408,359.3808897905,375.69950826201534,36922600
2019-03-13,368.3067932128906,372.82832618442364,354.820218048873,369.5665578947395,32662300
2019-03-14,364.55670166015625,371.48066868301373,363.3848254719303,366.20712152617125,13514100
2019-03-15,370.11346435546875,376.67607285795003,357.86719181467834,362.1934272788097,26697700
2019-03-18,363.5606384277344,364.33214377826874,358.599632820468,361.3340406665502,13119200
2019-03-19,364.68365478515625,369.8985797221901,362.3203518113653,362.44731176834216,9856100
2019-03-20,367.3497314453125,371.88103968592173,364.9278063045753,365.92393533803374,8737600
2019-03-21,363.9707946777344,368.17007002748136,363.51180162113155,365.2794062044128,6951000
2019-03-22,353.6874084472656,361.19726884412506,353.0623839726225,360.15235261746756,10143900
2019-03-25,361.7832336425781,362.515667458619,354.3905576428059,356.45112380658645,7939600
2019-03-26,361.7051086425781,366.80284902747337,358.9902219120972,366.78329838588826,6479700
2019-03-27,365.44537353515625,367.83800239758386,356.9882015050628,363.1797344286241,9600000
2019-03-28,365.6700134277344,367.8380186378912,363.60941753474583,367.7794263189254,4921300
2019-03-29,372.486572265625,373.2287516351709,365.96300545121414,367.70131393161824,7694700
2019-04-01,382.3695373535156,383.69766974953063,374.12721279318197,376.7639567450857,7735700
2019-04-02,381.5980224609375,385.5824493519004,379.4007209880338,379.4007209880338,6401000
2019-04-03,375.7287902832031,382.3695417480274,375.0744993991438,380.5530902998844,7350300
2019-04-04,386.58831787109375,387.76022389268616,376.08035436946295,376.94949366318406,9388100
2019-04-05,382.7503662109375,389.3227495900059,381.7933384501049,388.7465719087598,6857200
2019-04-08,365.74810791015625,370.9044403355138,363.1504059583518,367.38878216584715,14482600
2019-04-09,360.3965148925781,363.52154801065694,359.1367203635118,361.61723793936096,7980100
2019-04-10,356.39251708984375,360.1523498208788,354.4198394873331,359.7714699465743,8285000
2019-04-11,361.4902648925781,362.38870033292517,355.67961147904197,356.08001220023425,6598400
2019-04-12,370.7482604980469,371.05099743612675,363.28718676557736,366.94935598700454,7334600
2019-04-15,366.6661376953125,369.0489915053558,364.92782924072117,367.87711524319616,3822100
2019-04-16,372.779541015625,375.63116330911055,366.2462285574735,367.6915754463374,7083800
2019-04-17,368.6778564453125,375.19164730291266,368.63881476843466,375.1037588257273,4424400
